file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\test\java\io\lbry\browser\utils\HelperTest.java,HelperTest,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\utils\Lbryio.java,io.lbry.browser.utils.Lbryio,class,28,75,47,28,72,1,0,84,219,0.9230768,0.0,0.0,26,26,24,2,0,0,24,0,0,0,19,19,18,1,0,0,7,0,34,312,16,4,12,9,1,56,13,70,0,58,4,1,0,0,171,17,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\exceptions\AuthTokenInvalidatedException.java,io.lbry.browser.exceptions.AuthTokenInvalidatedException,class,0,1,1,0,0,3,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\adapter\TagListAdapter.java,io.lbry.browser.adapter.TagListAdapter,class,10,18,8,10,16,2,0,16,0,0.7619047,0.0,0.0,9,0,9,0,0,0,9,0,0,0,7,3,3,4,0,0,4,0,0,73,3,1,3,0,0,0,4,9,0,9,2,1,2,0,50,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\ui\BaseFragment.java,io.lbry.browser.ui.BaseFragment$Anonymous4$Anonymous5,anonymous,6,6,0,6,7,1,0,11,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,35,0,0,3,0,0,2,1,2,1,2,1,0,0,0,21,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\ui\publish\PublishesFragment.java,io.lbry.browser.ui.publish.PublishesFragment$Anonymous2,anonymous,6,6,0,6,5,1,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,3,0,0,0,0,3,0,1,3,1,0,0,19,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\ui\publish\PublishesFragment.java,io.lbry.browser.ui.publish.PublishesFragment$Anonymous1,anonymous,4,4,0,4,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\FirstRunActivity.java,io.lbry.browser.FirstRunActivity$Anonymous3,anonymous,3,3,0,3,4,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,2,0,2,0,1,1,0,0,0,9,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\ui\findcontent\EditorsChoiceFragment.java,io.lbry.browser.ui.findcontent.EditorsChoiceFragment$Anonymous1,anonymous,5,5,0,5,5,1,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3,0,0,0,0,4,0,1,1,1,0,0,23,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\FirstRunActivity.java,io.lbry.browser.FirstRunActivity$Anonymous2,anonymous,3,3,0,3,4,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,1,0,1,2,0,0,0,9,-1,0
