file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\tagging\AntonymTagging.java,org.apdplat.word.tagging.AntonymTagging,class,9,11,2,9,12,1,0,18,11,0.6666667,0.0,0.0,6,5,3,3,0,0,4,0,0,0,2,2,0,2,0,0,2,0,9,137,1,1,1,0,0,6,1,7,0,7,1,1,0,1,27,1,2
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\corpus\ExtractText.java,org.apdplat.word.corpus.ExtractText$Anonymous1,anonymous,1,1,0,1,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,9,1,0,0,0,0,3,0,1,2,1,0,0,0,0,16,-1,1
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\util\AutoDetector.java,org.apdplat.word.util.AutoDetector$HttpResourceChangeRedisListener,innerclass,3,3,0,3,15,2,0,6,19,0.71428573,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,43,0,0,0,0,0,15,0,1,6,1,1,0,0,0,21,26,6
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\test\java\org\apdplat\word\dictionary\impl\DoubleArrayDictionaryTrieTest.java,org.apdplat.word.dictionary.impl.DoubleArrayDictionaryTrieTest,class,4,4,0,4,14,2,0,22,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,158,0,2,0,5,0,100,41,15,2,16,5,0,0,1,43,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\segmentation\DictionaryBasedSegmentation.java,org.apdplat.word.segmentation.DictionaryBasedSegmentation,interface,2,3,1,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\analysis\SørensenDiceCoefficientTextSimilarity.java,org.apdplat.word.analysis.SørensenDiceCoefficientTextSimilarity,class,3,6,3,3,5,2,0,7,1,0.0,0.0,0.0,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,0,1,24,2,16,15,16,1,0,0,0,23,1,6
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\recognition\Punctuation.java,org.apdplat.word.recognition.Punctuation$Anonymous1,anonymous,2,2,0,2,15,1,0,17,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,68,4,4,6,0,0,5,6,10,4,7,2,0,0,0,13,-1,5
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\tagging\PartOfSpeechTagging.java,org.apdplat.word.tagging.PartOfSpeechTagging$Anonymous1,anonymous,1,1,0,1,8,1,0,6,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,0,3,0,8,6,4,4,4,2,0,0,0,10,-1,5
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\tagging\PartOfSpeechTagging.java,org.apdplat.word.tagging.PartOfSpeechTagging,class,10,12,2,10,30,1,0,24,0,0.375,0.0,0.0,4,3,3,1,0,0,4,0,0,0,2,2,0,2,0,0,2,0,12,107,2,0,2,0,0,33,0,14,2,6,4,1,0,1,26,1,2
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\util\DirectoryWatcher.java,org.apdplat.word.util.DirectoryWatcher,class,5,11,6,5,31,1,0,35,44,0.74999994,0.0,0.0,12,2,7,5,0,0,7,0,0,0,5,2,0,5,0,0,2,0,7,174,2,3,5,5,0,27,2,18,13,15,5,4,1,0,59,1,18
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\analysis\Hits.java,org.apdplat.word.analysis.Hits,class,1,3,2,1,6,1,0,4,0,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,1,21,2,0,0,0,0,0,0,3,0,1,0,0,0,0,8,1,0
