file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\editor\fragment\RecyclerMenuFragment.java,org.fossasia.phimpme.editor.fragment.RecyclerMenuFragment,class,18,23,5,18,24,4,0,28,79,0.9175824,0.0,0.0,14,1,13,1,0,0,13,0,0,0,11,3,0,3,0,8,1,0,1,222,3,0,8,0,0,8,11,25,1,20,2,0,2,0,71,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\opencamera\UI\FolderChooserDialog.java,org.fossasia.phimpme.opencamera.UI.FolderChooserDialog$Anonymous2,anonymous,3,3,0,3,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,2,0,2,0,0,10,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\opencamera\UI\FolderChooserDialog.java,org.fossasia.phimpme.opencamera.UI.FolderChooserDialog$Anonymous1,anonymous,4,4,0,4,4,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,2,3,2,1,0,0,0,12,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\opencamera\UI\FolderChooserDialog.java,org.fossasia.phimpme.opencamera.UI.FolderChooserDialog$Anonymous5,anonymous,3,3,0,3,10,1,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,1,1,0,5,1,2,2,2,4,0,0,0,20,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\gallery\activities\LFMainActivity.java,org.fossasia.phimpme.gallery.activities.LFMainActivity$CopyPhotos,innerclass,14,14,0,14,10,2,0,25,0,0.5714286,0.0,0.0,5,0,0,1,3,1,4,0,0,0,5,0,0,5,0,0,0,0,4,82,2,0,0,0,0,1,0,13,0,12,3,1,0,0,41,2,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\openCV\src\org\opencv\calib3d\StereoMatcher.java,org.opencv.calib3d.StereoMatcher,class,3,6,3,3,30,2,2,14,435,0.96666664,0.0,0.0,30,15,14,14,2,0,16,0,0,0,1,1,1,0,0,0,1,0,14,78,14,0,0,0,1,0,2,8,1,8,0,0,0,0,49,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\opencamera\UI\DrawPreview.java,org.fossasia.phimpme.opencamera.UI.DrawPreview,class,21,23,2,21,243,1,0,155,82,0.8936582,0.0,0.0,25,1,15,10,0,0,15,0,0,0,41,3,0,41,0,0,17,0,68,1033,7,6,67,0,98,68,484,362,496,223,5,0,0,0,251,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\editor\view\imagezoom\ImageViewTouchBase.java,org.fossasia.phimpme.editor.view.imagezoom.ImageViewTouchBase$OnDrawableChangeListener,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\opencamera\Preview\CanvasView.java,org.fossasia.phimpme.opencamera.Preview.CanvasView$Anonymous1,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\openCV\src\org\opencv\photo\MergeExposures.java,org.opencv.photo.MergeExposures,class,4,8,4,4,6,2,3,3,15,0.0,0.0,0.0,6,3,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,3,18,2,0,0,0,0,0,0,1,0,1,0,0,0,0,19,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\editor\utils\BitmapUtils.java,org.fossasia.phimpme.editor.utils.BitmapUtils$BitmapSize,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,9,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\openCV\src\org\opencv\core\MatOfFloat4.java,org.opencv.core.MatOfFloat4,class,5,7,2,5,23,2,0,14,25,0.55,0.0,0.0,10,1,9,0,1,0,10,0,0,0,2,2,0,2,0,0,2,0,3,52,6,2,5,0,0,3,16,13,3,11,1,0,0,0,37,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\openCV\src\org\opencv\core\MatOfFloat6.java,org.opencv.core.MatOfFloat6,class,5,7,2,5,23,2,0,14,25,0.55,0.0,0.0,10,1,9,0,1,0,10,0,0,0,2,2,0,2,0,0,2,0,3,52,6,2,5,0,0,3,16,13,3,11,1,0,0,0,37,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\gallery\activities\LFMainActivity.java,org.fossasia.phimpme.gallery.activities.LFMainActivity$SortingUtilsFavouritelist,innerclass,6,6,0,6,4,2,0,10,0,0.0,0.0,0.0,4,0,0,0,3,1,4,0,0,0,1,0,0,1,0,0,0,0,2,22,1,0,0,0,0,0,0,4,0,4,0,0,0,0,22,10,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\gallery\views\SquareRelativeLayout.java,org.fossasia.phimpme.gallery.views.SquareRelativeLayout,class,4,4,0,4,5,2,0,1,10,0.0,0.0,0.0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\utilities\ActivitySwitchHelper.java,org.fossasia.phimpme.utilities.ActivitySwitchHelper,class,1,21,20,1,2,1,0,0,0,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\editor\view\imagezoom\easing\Easing.java,org.fossasia.phimpme.editor.view.imagezoom.easing.Easing,interface,0,14,14,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\uploadhistory\UploadHistory.java,org.fossasia.phimpme.uploadhistory.UploadHistory$SortTask$Anonymous7,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\uploadhistory\UploadHistory.java,org.fossasia.phimpme.uploadhistory.UploadHistory$SortTask$Anonymous8,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\openCV\src\org\opencv\features2d\BFMatcher.java,org.opencv.features2d.BFMatcher,class,2,3,1,2,16,3,0,8,120,0.0,0.0,0.0,16,11,7,7,2,0,9,0,0,0,0,0,0,0,0,0,0,0,10,42,7,0,0,0,0,0,0,3,0,3,0,0,0,0,24,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\editor\fragment\AddTextFragment.java,org.fossasia.phimpme.editor.fragment.AddTextFragment$BackToMenuClick,innerclass,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0
