file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\gooie\PreProcessAdvancedDriver.java,edu.drexel.psal.anonymouth.gooie.PreProcessAdvancedDriver$Anonymous8,anonymous,2,2,0,2,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,1,0,0,0,16,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\gooie\PreProcessAdvancedDriver.java,edu.drexel.psal.anonymouth.gooie.PreProcessAdvancedDriver$Anonymous5,anonymous,2,2,0,2,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,10,1,0,1,0,0,1,1,3,1,2,1,0,0,0,21,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\gooie\PreProcessAdvancedDriver.java,edu.drexel.psal.anonymouth.gooie.PreProcessAdvancedDriver$Anonymous4,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\gooie\PreProcessAdvancedDriver.java,edu.drexel.psal.anonymouth.gooie.PreProcessAdvancedDriver$Anonymous7,anonymous,5,5,0,5,3,1,0,11,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,21,1,0,2,0,0,3,2,4,2,3,1,0,0,0,22,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\gooie\PreProcessAdvancedDriver.java,edu.drexel.psal.anonymouth.gooie.PreProcessAdvancedDriver$Anonymous6,anonymous,5,5,0,5,4,1,0,11,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,22,2,0,3,0,0,3,2,4,2,3,2,0,0,0,23,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\gooie\PreProcessAdvancedDriver.java,edu.drexel.psal.anonymouth.gooie.PreProcessAdvancedDriver$Anonymous1,anonymous,2,2,0,2,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,1,0,0,0,17,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\gooie\PreProcessAdvancedDriver.java,edu.drexel.psal.anonymouth.gooie.PreProcessAdvancedDriver$Anonymous3,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\gooie\PreProcessAdvancedDriver.java,edu.drexel.psal.anonymouth.gooie.PreProcessAdvancedDriver$Anonymous2,anonymous,1,1,0,1,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,3,1,0,2,0,0,0,0,0,14,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\jstylo\eventDrivers\MaxentPOSTagsEventDriverGeneric.java,edu.drexel.psal.jstylo.eventDrivers.MaxentPOSTagsEventDriverGeneric,class,10,11,1,10,15,2,0,13,7,0.5714286,0.0,0.0,7,2,7,0,0,0,7,0,0,0,2,2,0,0,2,0,0,0,1,49,7,2,5,1,0,7,0,13,1,9,3,0,0,0,72,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\engine\Clipboard.java,edu.drexel.psal.anonymouth.engine.Clipboard,class,2,12,10,2,8,1,0,15,0,0.39285716,0.0,0.0,7,0,6,1,0,0,6,0,0,0,4,0,0,3,1,0,0,0,6,67,0,0,0,0,0,4,1,11,0,9,1,3,0,0,70,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\jstylo\generics\Logger.java,edu.drexel.psal.jstylo.generics.Logger$LogOut,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\jstylo\eventDrivers\ListEventDriver.java,edu.drexel.psal.jstylo.eventDrivers.ListEventDriver$Freq,innerclass,2,2,0,2,4,3,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\engine\VersionControl.java,edu.drexel.psal.anonymouth.engine.VersionControl,class,5,13,8,5,17,1,0,16,0,0.5238095,0.0,0.0,7,0,6,1,0,0,6,0,0,0,12,0,1,10,1,0,3,0,3,102,2,0,6,0,0,5,20,27,5,12,1,0,0,0,168,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\utils\SpecialCharTracker.java,edu.drexel.psal.anonymouth.utils.SpecialCharTracker,class,6,14,8,6,147,1,0,31,215,0.8504201,0.0,0.0,35,0,27,8,0,0,27,0,0,0,17,1,4,13,0,0,8,0,8,485,15,26,36,0,4,34,136,138,29,63,5,0,0,0,381,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\jstylo\generics\SimpleAPI.java,edu.drexel.psal.jstylo.generics.SimpleAPI,class,12,13,1,12,39,1,0,44,0,0.7329193,0.0,0.0,23,1,23,0,0,0,23,0,0,0,7,0,0,0,0,7,0,0,4,195,13,2,3,4,4,31,17,63,11,35,3,0,1,0,223,1,0
